steps,learning_rates_per_step
12513,4.402475917788403e-05
12514,4.399681972777416e-05
12515,4.396888762235966e-05
12516,4.394096286357599e-05
12517,4.3913045453357886e-05
12518,4.388513539363978e-05
12519,4.3857232686355424e-05
12520,4.382933733343809e-05
12521,4.380144933682066e-05
12522,4.37735686984354e-05
12523,4.374569542021407e-05
12524,4.371782950408791e-05
12525,4.368997095198775e-05
12526,4.3662119765843825e-05
12527,4.3634275947585775e-05
12528,4.360643949914297e-05
12529,4.357861042244407e-05
12530,4.355078871941729e-05
12531,4.352297439199026e-05
12532,4.349516744209026e-05
12533,4.346736787164393e-05
12534,4.343957568257741e-05
12535,4.3411790876816336e-05
12536,4.338401345628593e-05
12537,4.335624342291075e-05
12538,4.332848077861496e-05
12539,4.330072552532208e-05
12540,4.32729776649553e-05
12541,4.324523719943715e-05
12542,4.321750413068967e-05
12543,4.31897784606345e-05
12544,4.3162060191192584e-05
12545,4.313434932428455e-05
12546,4.310664586183035e-05
12547,4.307894980574948e-05
12548,4.3051261157960985e-05
12549,4.302357992038332e-05
12550,4.2995906094934425e-05
12551,4.2968239683531736e-05
12552,4.2940580688092255e-05
12553,4.291292911053236e-05
12554,4.2885284952767986e-05
12555,4.2857648216714456e-05
12556,4.283001890428675e-05
12557,4.280239701739918e-05
12558,4.277478255796555e-05
12559,4.274717552789933e-05
12560,4.271957592911325e-05
12561,4.269198376351963e-05
12562,4.266439903303022e-05
12563,4.263682173955637e-05
12564,4.260925188500883e-05
12565,4.258168947129783e-05
12566,4.255413450033305e-05
12567,4.252658697402379e-05
12568,4.249904689427868e-05
12569,4.2471514263005986e-05
12570,4.244398908211332e-05
12571,4.241647135350779e-05
12572,4.2388961079096116e-05
12573,4.2361458260784405e-05
12574,4.2333962900478166e-05
12575,4.2306475000082607e-05
12576,4.2278994561502244e-05
12577,4.2251521586641126e-05
12578,4.222405607740274e-05
12579,4.219659803569017e-05
12580,4.216914746340593e-05
12581,4.214170436245194e-05
12582,4.211426873472965e-05
12583,4.208684058214008e-05
12584,4.2059419906583624e-05
12585,4.20320067099602e-05
12586,4.2004600994169144e-05
12587,4.197720276110942e-05
12588,4.1949812012679327e-05
12589,4.192242875077667e-05
12590,4.189505297729886e-05
12591,4.186768469414266e-05
12592,4.1840323903204326e-05
12593,4.181297060637957e-05
12594,4.178562480556376e-05
12595,4.17582865026515e-05
12596,4.1730955699537075e-05
12597,4.17036323981141e-05
12598,4.167631660027582e-05
12599,4.1649008307914836e-05
12600,4.1621707522923265e-05
12601,4.159441424719267e-05
12602,4.156712848261421e-05
12603,4.153985023107844e-05
12604,4.151257949447535e-05
12605,4.1485316274694456e-05
12606,4.1458060573624826e-05
12607,4.143081239315491e-05
12608,4.140357173517268e-05
12609,4.137633860156548e-05
12610,4.1349112994220344e-05
12611,4.132189491502364e-05
12612,4.129468436586122e-05
12613,4.126748134861838e-05
12614,4.124028586518004e-05
12615,4.1213097917430505e-05
12616,4.1185917507253495e-05
12617,4.115874463653228e-05
12618,4.113157930714967e-05
12619,4.1104421520987824e-05
12620,4.107727127992842e-05
12621,4.10501285858527e-05
12622,4.102299344064124e-05
12623,4.0995865846174255e-05
12624,4.096874580433123e-05
12625,4.094163331699136e-05
12626,4.091452838603316e-05
12627,4.0887431013334646e-05
12628,4.0860341200773295e-05
12629,4.083325895022618e-05
12630,4.080618426356971e-05
12631,4.077911714267982e-05
12632,4.075205758943189e-05
12633,4.0725005605700895e-05
12634,4.0697961193361165e-05
12635,4.067092435428653e-05
12636,4.0643895090350245e-05
12637,4.061687340342521e-05
12638,4.058985929538365e-05
12639,4.0562852768097276e-05
12640,4.053585382343728e-05
12641,4.050886246327445e-05
12642,4.0481878689478886e-05
12643,4.0454902503920226e-05
12644,4.0427933908467545e-05
12645,4.040097290498953e-05
12646,4.037401949535414e-05
12647,4.034707368142897e-05
12648,4.032013546508104e-05
12649,4.029320484817676e-05
12650,4.026628183258217e-05
12651,4.023936642016265e-05
12652,4.021245861278308e-05
12653,4.018555841230789e-05
12654,4.015866582060093e-05
12655,4.0131780839525416e-05
12656,4.010490347094428e-05
12657,4.0078033716719715e-05
12658,4.0051171578713477e-05
12659,4.002431705878674e-05
12660,3.999747015880024e-05
12661,3.9970630880614106e-05
12662,3.9943799226087974e-05
12663,3.991697519708087e-05
12664,3.9890158795451505e-05
12665,3.986335002305783e-05
12666,3.9836548881757356e-05
12667,3.9809755373407044e-05
12668,3.9782969499863446e-05
12669,3.9756191262982405e-05
12670,3.972942066461937e-05
12671,3.970265770662913e-05
12672,3.967590239086611e-05
12673,3.964915471918403e-05
12674,3.962241469343628e-05
12675,3.959568231547552e-05
12676,3.9568957587154046e-05
12677,3.954224051032349e-05
12678,3.9515531086835036e-05
12679,3.948882931853924e-05
12680,3.946213520728633e-05
12681,3.94354487549258e-05
12682,3.940876996330669e-05
12683,3.938209883427746e-05
12684,3.935543536968621e-05
12685,3.9328779571380296e-05
12686,3.93021314412066e-05
12687,3.92754909810116e-05
12688,3.924885819264111e-05
12689,3.922223307794044e-05
12690,3.919561563875432e-05
12691,3.91690058769271e-05
12692,3.914240379430247e-05
12693,3.911580939272365e-05
12694,3.9089222674033195e-05
12695,3.906264364007334e-05
12696,3.903607229268567e-05
12697,3.900950863371117e-05
12698,3.898295266499046e-05
12699,3.8956404388363505e-05
12700,3.8929863805669706e-05
12701,3.8903330918748116e-05
12702,3.8876805729437006e-05
12703,3.885028823957434e-05
12704,3.882377845099742e-05
12705,3.8797276365543035e-05
12706,3.877078198504739e-05
12707,3.874429531134633e-05
12708,3.871781634627497e-05
12709,3.8691345091668016e-05
12710,3.8664881549359506e-05
12711,3.8638425721183144e-05
12712,3.861197760897194e-05
12713,3.858553721455843e-05
12714,3.855910453977454e-05
12715,3.853267958645183e-05
12716,3.850626235642115e-05
12717,3.847985285151286e-05
12718,3.845345107355688e-05
12719,3.8427057024382507e-05
12720,3.84006707058185e-05
12721,3.837429211969306e-05
12722,3.834792126783399e-05
12723,3.8321558152068395e-05
12724,3.829520277422285e-05
12725,3.826885513612361e-05
12726,3.82425152395961e-05
12727,3.821618308646543e-05
12728,3.818985867855606e-05
12729,3.8163542017691906e-05
12730,3.813723310569645e-05
12731,3.811093194439253e-05
12732,3.80846385356025e-05
12733,3.8058352881148124e-05
12734,3.803207498285073e-05
12735,3.800580484253105e-05
12736,3.7979542462009235e-05
12737,3.79532878431049e-05
12738,3.792704098763728e-05
12739,3.790080189742488e-05
12740,3.787457057428575e-05
12741,3.7848347020037354e-05
12742,3.7822131236496725e-05
12743,3.779592322548028e-05
12744,3.7769722988803866e-05
12745,3.774353052828281e-05
12746,3.771734584573202e-05
12747,3.769116894296572e-05
12748,3.7664999821797576e-05
12749,3.763883848404088e-05
12750,3.761268493150826e-05
12751,3.7586539166011766e-05
12752,3.756040118936307e-05
12753,3.7534271003373114e-05
12754,3.750814860985247e-05
12755,3.748203401061107e-05
12756,3.745592720745828e-05
12757,3.742982820220305e-05
12758,3.740373699665368e-05
12759,3.7377653592617987e-05
12760,3.735157799190314e-05
12761,3.732551019631596e-05
12762,3.7299450207662576e-05
12763,3.727339802774863e-05
12764,3.724735365837915e-05
12765,3.722131710135877e-05
12766,3.719528835849148e-05
12767,3.716926743158072e-05
12768,3.714325432242939e-05
12769,3.711724903283993e-05
12770,3.7091251564614186e-05
12771,3.706526191955343e-05
12772,3.7039280099458366e-05
12773,3.7013306106129315e-05
12774,3.698733994136589e-05
12775,3.6961381606967204e-05
12776,3.693543110473191e-05
12777,3.690948843645797e-05
12778,3.688355360394299e-05
12779,3.685762660898385e-05
12780,3.6831707453376954e-05
12781,3.6805796138918264e-05
12782,3.677989266740305e-05
12783,3.675399704062606e-05
12784,3.672810926038163e-05
12785,3.670222932846342e-05
12786,3.667635724666456e-05
12787,3.665049301677764e-05
12788,3.662463664059483e-05
12789,3.659878811990757e-05
12790,3.657294745650686e-05
12791,3.6547114652183114e-05
12792,3.6521289708726286e-05
12793,3.649547262792567e-05
12794,3.646966341157008e-05
12795,3.644386206144773e-05
12796,3.641806857934641e-05
12797,3.639228296705325e-05
12798,3.636650522635486e-05
12799,3.634073535903729e-05
12800,3.631497336688613e-05
12801,3.6289219251686343e-05
12802,3.626347301522233e-05
12803,3.6237734659278045e-05
12804,3.621200418563675e-05
12805,3.618628159608135e-05
12806,3.6160566892394056e-05
12807,3.6134860076356526e-05
12808,3.610916114974999e-05
12809,3.608347011435505e-05
12810,3.605778697195174e-05
12811,3.603211172431957e-05
12812,3.6006444373237575e-05
12813,3.598078492048416e-05
12814,3.595513336783714e-05
12815,3.5929489717073955e-05
12816,3.590385396997133e-05
12817,3.587822612830551e-05
12818,3.585260619385212e-05
12819,3.582699416838642e-05
12820,3.580139005368294e-05
12821,3.577579385151574e-05
12822,3.575020556365825e-05
12823,3.572462519188353e-05
12824,3.569905273796392e-05
12825,3.567348820367127e-05
12826,3.564793159077687e-05
12827,3.5622382901051515e-05
12828,3.55968421362654e-05
12829,3.5571309298188124e-05
12830,3.554578438858888e-05
12831,3.552026740923615e-05
12832,3.549475836189801e-05
12833,3.546925724834187e-05
12834,3.544376407033463e-05
12835,3.54182788296427e-05
12836,3.539280152803189e-05
12837,3.53673321672674e-05
12838,3.534187074911392e-05
12839,3.531641727533571e-05
12840,3.529097174769632e-05
12841,3.526553416795881e-05
12842,3.5240104537885646e-05
12843,3.5214682859238845e-05
12844,3.518926913377981e-05
12845,3.5163863363269334e-05
12846,3.5138465549467786e-05
12847,3.511307569413491e-05
12848,3.508769379902987e-05
12849,3.506231986591129e-05
12850,3.503695389653735e-05
12851,3.5011595892665555e-05
12852,3.498624585605288e-05
12853,3.4960903788455754e-05
12854,3.493556969163013e-05
12855,3.491024356733125e-05
12856,3.488492541731401e-05
12857,3.48596152433326e-05
12858,3.483431304714061e-05
12859,3.480901883049129e-05
12860,3.478373259513717e-05
12861,3.475845434283021e-05
12862,3.4733184075321976e-05
12863,3.470792179436334e-05
12864,3.468266750170465e-05
12865,3.465742119909567e-05
12866,3.463218288828578e-05
12867,3.4606952571023566e-05
12868,3.4581730249057234e-05
12869,3.455651592413429e-05
12870,3.453130959800188e-05
12871,3.4506111272406455e-05
12872,3.448092094909392e-05
12873,3.445573862980961e-05
12874,3.4430564316298444e-05
12875,3.440539801030463e-05
12876,3.43802397135719e-05
12877,3.435508942784336e-05
12878,3.4329947154861665e-05
12879,3.430481289636886e-05
12880,3.427968665410637e-05
12881,3.42545684298152e-05
12882,3.422945822523569e-05
12883,3.42043560421077e-05
12884,3.417926188217044e-05
12885,3.41541757471627e-05
12886,3.412909763882259e-05
12887,3.410402755888772e-05
12888,3.4078965509095066e-05
12889,3.405391149118123e-05
12890,3.40288655068821e-05
12891,3.4003827557933015e-05
12892,3.397879764606878e-05
12893,3.3953775773023726e-05
12894,3.392876194053151e-05
12895,3.39037561503253e-05
12896,3.3878758404137624e-05
12897,3.385376870370061e-05
12898,3.3828787050745664e-05
12899,3.380381344700375e-05
12900,3.3778847894205125e-05
12901,3.3753890394079715e-05
12902,3.372894094835671e-05
12903,3.370399955876479e-05
12904,3.367906622703205e-05
12905,3.365414095488613e-05
12906,3.362922374405397e-05
12907,3.360431459626209e-05
12908,3.357941351323636e-05
12909,3.3554520496702045e-05
12910,3.352963554838402e-05
12911,3.350475867000641e-05
12912,3.3479889863292986e-05
12913,3.345502912996677e-05
12914,3.343017647175029e-05
12915,3.340533189036551e-05
12916,3.338049538753393e-05
12917,3.335566696497635e-05
12918,3.333084662441308e-05
12919,3.3306034367563844e-05
12920,3.3281230196147844e-05
12921,3.325643411188371e-05
12922,3.323164611648949e-05
12923,3.320686621168262e-05
12924,3.3182094399180145e-05
12925,3.3157330680698394e-05
12926,3.313257505795317e-05
12927,3.310782753265969e-05
12928,3.308308810653276e-05
12929,3.305835678128642e-05
12930,3.303363355863428e-05
12931,3.30089184402893e-05
12932,3.2984211427964025e-05
12933,3.295951252337022e-05
12934,3.293482172821933e-05
12935,3.291013904422202e-05
12936,3.28854644730886e-05
12937,3.286079801652862e-05
12938,3.28361396762512e-05
12939,3.281148945396478e-05
12940,3.278684735137742e-05
12941,3.276221337019646e-05
12942,3.27375875121287e-05
12943,3.271296977888045e-05
12944,3.2688360172157394e-05
12945,3.266375869366468e-05
12946,3.263916534510683e-05
12947,3.2614580128187936e-05
12948,3.25900030446114e-05
12949,3.2565434096080124e-05
12950,3.254087328429637e-05
12951,3.2516320610962e-05
12952,3.249177607777813e-05
12953,3.246723968644542e-05
12954,3.24427114386639e-05
12955,3.2418191336133115e-05
12956,3.2393679380552e-05
12957,3.236917557361892e-05
12958,3.23446799170316e-05
12959,3.232019241248743e-05
12960,3.229571306168296e-05
12961,3.227124186631439e-05
12962,3.2246778828077215e-05
12963,3.2222323948666467e-05
12964,3.219787722977653e-05
12965,3.217343867310127e-05
12966,3.214900828033392e-05
12967,3.212458605316728e-05
12968,3.210017199329348e-05
12969,3.207576610240409e-05
12970,3.2051368382190104e-05
12971,3.202697883434207e-05
12972,3.2002597460549814e-05
12973,3.197822426250264e-05
12974,3.195385924188937e-05
12975,3.192950240039817e-05
12976,3.190515373971666e-05
12977,3.188081326153185e-05
12978,3.185648096753033e-05
12979,3.183215685939796e-05
12980,3.1807840938820114e-05
12981,3.178353320748153e-05
12982,3.1759233667066536e-05
12983,3.17349423192587e-05
12984,3.171065916574111e-05
12985,3.168638420819633e-05
12986,3.166211744830632e-05
12987,3.163785888775238e-05
12988,3.161360852821542e-05
12989,3.15893663713756e-05
12990,3.156513241891269e-05
12991,3.154090667250574e-05
12992,3.1516689133833326e-05
12993,3.149247980457336e-05
12994,3.146827868640332e-05
12995,3.144408578100001e-05
12996,3.141990109003968e-05
12997,3.139572461519802e-05
12998,3.137155635815021e-05
12999,3.1347396320570766e-05
13000,3.132324450413371e-05
13001,3.129910091051237e-05
13002,3.127496554137971e-05
13003,3.125083839840797e-05
13004,3.122671948326886e-05
13005,3.1202608797633444e-05
13006,3.117850634317242e-05
13007,3.115441212155572e-05
13008,3.1130326134452725e-05
13009,3.11062483835324e-05
13010,3.1082178870462975e-05
13011,3.105811759691212e-05
13012,3.1034064564547076e-05
13013,3.101001977503434e-05
13014,3.098598323003997e-05
13015,3.0961954931229384e-05
13016,3.093793488026738e-05
13017,3.091392307881836e-05
13018,3.088991952854597e-05
13019,3.086592423111337e-05
13020,3.0841937188183096e-05
13021,3.081795840141723e-05
13022,3.079398787247714e-05
13023,3.077002560302371e-05
13024,3.074607159471719e-05
13025,3.0722125849217354e-05
13026,3.0698188368183305e-05
13027,3.067425915327362e-05
13028,3.0650338206146255e-05
13029,3.0626425528458716e-05
13030,3.0602521121867795e-05
13031,3.057862498802978e-05
13032,3.055473712860033e-05
13033,3.053085754523467e-05
13034,3.0506986239587304e-05
13035,3.0483123213312162e-05
13036,3.0459268468062764e-05
13037,3.0435422005491877e-05
13038,3.0411583827251745e-05
13039,3.038775393499413e-05
13040,3.036393233037006e-05
13041,3.0340119015030152e-05
13042,3.031631399062433e-05
13043,3.0292517258801947e-05
13044,3.0268728821211914e-05
13045,3.024494867950241e-05
13046,3.0221176835321127e-05
13047,3.0197413290315087e-05
13048,3.0173658046130912e-05
13049,3.0149911104414498e-05
13050,3.01261724668112e-05
13051,3.0102442134965766e-05
13052,3.0078720110522514e-05
13053,3.0055006395125013e-05
13054,3.0031300990416352e-05
13055,3.000760389803898e-05
13056,2.9983915119634883e-05
13057,2.996023465684535e-05
13058,2.9936562511311134e-05
13059,2.9912898684672392e-05
13060,2.988924317856883e-05
13061,2.9865595994639413e-05
13062,2.9841957134522553e-05
13063,2.9818326599856207e-05
13064,2.979470439227763e-05
13065,2.977109051342358e-05
13066,2.9747484964930195e-05
13067,2.972388774843299e-05
13068,2.970029886556705e-05
13069,2.9676718317966725e-05
13070,2.9653146107265835e-05
13071,2.962958223509771e-05
13072,2.960602670309501e-05
13073,2.9582479512889796e-05
13074,2.9558940666113596e-05
13075,2.9535410164397422e-05
13076,2.9511888009371605e-05
13077,2.9488374202665937e-05
13078,2.9464868745909586e-05
13079,2.9441371640731283e-05
13080,2.9417882888759002e-05
13081,2.9394402491620267e-05
13082,2.9370930450941922e-05
13083,2.9347466768350363e-05
13084,2.932401144547128e-05
13085,2.9300564483929852e-05
13086,2.9277125885350593e-05
13087,2.925369565135761e-05
13088,2.923027378357429e-05
13089,2.9206860283623423e-05
13090,2.9183455153127337e-05
13091,2.9160058393707654e-05
13092,2.913667000698557e-05
13093,2.911328999458154e-05
13094,2.908991835811547e-05
13095,2.9066555099206817e-05
13096,2.9043200219474317e-05
13097,2.9019853720536174e-05
13098,2.8996515604009962e-05
13099,2.8973185871512804e-05
13100,2.8949864524661125e-05
13101,2.892655156507075e-05
13102,2.8903246994357066e-05
13103,2.8879950814134734e-05
13104,2.8856663026017894e-05
13105,2.8833383631620076e-05
13106,2.8810112632554322e-05
13107,2.8786850030432973e-05
13108,2.876359582686784e-05
13109,2.874035002347012e-05
13110,2.8717112621850525e-05
13111,2.8693883623619063e-05
13112,2.8670663030385232e-05
13113,2.8647450843757897e-05
13114,2.8624247065345436e-05
13115,2.8601051696755495e-05
13116,2.8577864739595323e-05
13117,2.8554686195471438e-05
13118,2.8531516065989786e-05
13119,2.850835435275583e-05
13120,2.848520105737436e-05
13121,2.846205618144958e-05
13122,2.8438919726585206e-05
13123,2.8415791694384283e-05
13124,2.8392672086449274e-05
13125,2.8369560904382056e-05
13126,2.834645814978399e-05
13127,2.8323363824255817e-05
13128,2.8300277929397656e-05
13129,2.8277200466809047e-05
13130,2.8254131438089024e-05
13131,2.8231070844835957e-05
13132,2.820801868864767e-05
13133,2.8184974971121337e-05
13134,2.8161939693853682e-05
13135,2.8138912858440704e-05
13136,2.8115894466477866e-05
13137,2.809288451956011e-05
13138,2.806988301928171e-05
13139,2.8046889967236386e-05
13140,2.802390536501722e-05
13141,2.8000929214216832e-05
13142,2.7977961516427123e-05
13143,2.795500227323953e-05
13144,2.793205148624475e-05
13145,2.790910915703311e-05
13146,2.788617528719414e-05
13147,2.78632498783169e-05
13148,2.7840332931989772e-05
13149,2.7817424449800717e-05
13150,2.7794524433336952e-05
13151,2.7771632884185152e-05
13152,2.7748749803931403e-05
13153,2.7725875194161283e-05
13154,2.7703009056459662e-05
13155,2.7680151392410905e-05
13156,2.7657302203598707e-05
13157,2.7634461491606292e-05
13158,2.761162925801624e-05
13159,2.7588805504410498e-05
13160,2.756599023237046e-05
13161,2.754318344347699e-05
13162,2.7520385139310293e-05
13163,2.749759532145e-05
13164,2.7474813991475137e-05
13165,2.7452041150964205e-05
13166,2.7429276801495076e-05
13167,2.740652094464497e-05
13168,2.738377358199068e-05
13169,2.7361034715108227e-05
13170,2.7338304345573213e-05
13171,2.7315582474960485e-05
13172,2.729286910484446e-05
13173,2.727016423679887e-05
13174,2.724746787239685e-05
13175,2.7224780013210962e-05
13176,2.7202100660813247e-05
13177,2.7179429816775083e-05
13178,2.7156767482667265e-05
13179,2.7134113660059966e-05
13180,2.7111468350522896e-05
13181,2.7088831555625057e-05
13182,2.7066203276934888e-05
13183,2.7043583516020223e-05
13184,2.7020972274448373e-05
13185,2.6998369553786015e-05
13186,2.69757753555992e-05
13187,2.6953189681453406e-05
13188,2.693061253291362e-05
13189,2.6908043911544103e-05
13190,2.6885483818908586e-05
13191,2.6862932256570157e-05
13192,2.6840389226091445e-05
13193,2.6817854729034306e-05
13194,2.67953287669602e-05
13195,2.6772811341429835e-05
13196,2.6750302454003343e-05
13197,2.672780210624041e-05
13198,2.6705310299699956e-05
13199,2.668282703594042e-05
13200,2.6660352316519602e-05
13201,2.6637886142994723e-05
13202,2.6615428516922343e-05
13203,2.6592979439858596e-05
13204,2.6570538913358873e-05
13205,2.654810693897805e-05
13206,2.652568351827029e-05
13207,2.6503268652789376e-05
13208,2.6480862344088316e-05
13209,2.6458464593719615e-05
13210,2.643607540323508e-05
13211,2.6413694774186106e-05
13212,2.639132270812335e-05
13213,2.636895920659691e-05
13214,2.6346604271156263e-05
13215,2.63242579033504e-05
13216,2.6301920104727615e-05
13217,2.627959087683562e-05
13218,2.625727022122153e-05
13219,2.623495813943196e-05
13220,2.6212654633012785e-05
13221,2.6190359703509422e-05
13222,2.6168073352466568e-05
13223,2.6145795581428453e-05
13224,2.6123526391938627e-05
13225,2.6101265785540054e-05
13226,2.6079013763775068e-05
13227,2.605677032818557e-05
13228,2.6034535480312664e-05
13229,2.601230922169694e-05
13230,2.599009155387848e-05
13231,2.596788247839664e-05
13232,2.594568199679023e-05
13233,2.5923490110597433e-05
13234,2.5901306821355938e-05
13235,2.5879132130602748e-05
13236,2.5856966039874283e-05
13237,2.5834808550706332e-05
13238,2.58126596646342e-05
13239,2.579051938319251e-05
13240,2.5768387707915317e-05
13241,2.5746264640335996e-05
13242,2.5724150181987485e-05
13243,2.5702044334402027e-05
13244,2.5679947099111213e-05
13245,2.5657858477646204e-05
13246,2.5635778471537403e-05
13247,2.5613707082314676e-05
13248,2.559164431150733e-05
13249,2.5569590160643992e-05
13250,2.554754463125279e-05
13251,2.5525507724861205e-05
13252,2.5503479442996076e-05
13253,2.5481459787183674e-05
13254,2.545944875894975e-05
13255,2.543744635981938e-05
13256,2.541545259131702e-05
13257,2.5393467454966536e-05
13258,2.5371490952291328e-05
13259,2.534952308481401e-05
13260,2.5327563854056714e-05
13261,2.530561326154089e-05
13262,2.5283671308787508e-05
13263,2.5261737997316843e-05
13264,2.5239813328648574e-05
13265,2.5217897304301858e-05
13266,2.5195989925795174e-05
13267,2.5174091194646435e-05
13268,2.515220111237291e-05
13269,2.5130319680491356e-05
13270,2.510844690051789e-05
13271,2.5086582773967955e-05
13272,2.5064727302356554e-05
13273,2.5042880487197904e-05
13274,2.5021042330005813e-05
13275,2.4999212832293326e-05
13276,2.497739199557296e-05
13277,2.4955579821356642e-05
13278,2.4933776311155696e-05
13279,2.491198146648083e-05
13280,2.4890195288842085e-05
13281,2.4868417779749072e-05
13282,2.4846648940710636e-05
13283,2.4824888773235114e-05
13284,2.4803137278830172e-05
13285,2.4781394459002966e-05
13286,2.4759660315259998e-05
13287,2.473793484910716e-05
13288,2.4716218062049715e-05
13289,2.469450995559244e-05
13290,2.4672810531239403e-05
13291,2.4651119790494078e-05
13292,2.462943773485937e-05
13293,2.4607764365837606e-05
13294,2.4586099684930454e-05
13295,2.4564443693638996e-05
13296,2.4542796393463766e-05
13297,2.4521157785904627e-05
13298,2.4499527872460817e-05
13299,2.4477906654631102e-05
13300,2.4456294133913485e-05
13301,2.4434690311805517e-05
13302,2.4413095189804015e-05
13303,2.439150876940527e-05
13304,2.4369931052104968e-05
13305,2.434836203939816e-05
13306,2.432680173277932e-05
13307,2.4305250133742256e-05
13308,2.42837072437803e-05
13309,2.4262173064386077e-05
13310,2.4240647597051625e-05
13311,2.421913084326836e-05
13312,2.4197622804527194e-05
13313,2.4176123482318328e-05
13314,2.4154632878131398e-05
13315,2.4133150993455397e-05
13316,2.4111677829778837e-05
13317,2.409021338858949e-05
13318,2.4068757671374555e-05
13319,2.4047310679620656e-05
13320,2.4025872414813823e-05
13321,2.4004442878439467e-05
13322,2.3983022071982318e-05
13323,2.3961609996926668e-05
13324,2.394020665475605e-05
13325,2.3918812046953413e-05
13326,2.3897426175001215e-05
13327,2.3876049040381178e-05
13328,2.3854680644574498e-05
13329,2.3833320989061737e-05
13330,2.38119700753228e-05
13331,2.3790627904837118e-05
13332,2.3769294479083407e-05
13333,2.3747969799539785e-05
13334,2.3726653867683755e-05
13335,2.3705346684992333e-05
13336,2.368404825294179e-05
13337,2.3662758573007863e-05
13338,2.36414776466656e-05
13339,2.362020547538958e-05
13340,2.359894206065365e-05
13341,2.3577687403931138e-05
13342,2.355644150669466e-05
13343,2.353520437041636e-05
13344,2.351397599656769e-05
13345,2.349275638661951e-05
13346,2.3471545542042008e-05
13347,2.3450343464304927e-05
13348,2.3429150154877273e-05
13349,2.340796561522744e-05
13350,2.3386789846823308e-05
13351,2.3365622851132027e-05
13352,2.3344464629620296e-05
13353,2.332331518375406e-05
13354,2.330217451499868e-05
13355,2.328104262481901e-05
13356,2.3259919514679193e-05
13357,2.3238805186042763e-05
13358,2.3217699640372738e-05
13359,2.319660287913145e-05
13360,2.3175514903780625e-05
13361,2.315443571578138e-05
13362,2.3133365316594277e-05
13363,2.3112303707679236e-05
13364,2.3091250890495556e-05
13365,2.3070206866501865e-05
13366,2.3049171637156354e-05
13367,2.3028145203916454e-05
13368,2.300712756823903e-05
13369,2.2986118731580323e-05
13370,2.2965118695396046e-05
13371,2.2944127461141186e-05
13372,2.29231450302702e-05
13373,2.2902171404236858e-05
13374,2.2881206584494445e-05
13375,2.2860250572495514e-05
13376,2.283930336969204e-05
13377,2.281836497753545e-05
13378,2.279743539747647e-05
13379,2.2776514630965304e-05
13380,2.2755602679451468e-05
13381,2.273469954438389e-05
13382,2.2713805227210923e-05
13383,2.2692919729380284e-05
13384,2.2672043052339057e-05
13385,2.2651175197533707e-05
13386,2.263031616641019e-05
13387,2.260946596041372e-05
13388,2.2588624580988973e-05
13389,2.2567792029579962e-05
13390,2.2546968307630198e-05
13391,2.252615341658246e-05
13392,2.2505347357878913e-05
13393,2.248455013296125e-05
13394,2.246376174327042e-05
13395,2.2442982190246774e-05
13396,2.2422211475330072e-05
13397,2.2401449599959514e-05
13398,2.2380696565573602e-05
13399,2.2359952373610283e-05
13400,2.2339217025506813e-05
13401,2.2318490522699982e-05
13402,2.2297772866625784e-05
13403,2.2277064058719785e-05
13404,2.2256364100416817e-05
13405,2.2235672993151072e-05
13406,2.2214990738356248e-05
13407,2.219431733746535e-05
13408,2.2173652791910767e-05
13409,2.2152997103124338e-05
13410,2.2132350272537213e-05
13411,2.2111712301579955e-05
13412,2.2091083191682495e-05
13413,2.207046294427423e-05
13414,2.2049851560783865e-05
13415,2.2029249042639506e-05
13416,2.2008655391268613e-05
13417,2.198807060809813e-05
13418,2.196749469455431e-05
13419,2.1946927652062784e-05
13420,2.1926369482048577e-05
13421,2.1905820185936184e-05
13422,2.188527976514935e-05
13423,2.186474822111125e-05
13424,2.184422555524455e-05
13425,2.182371176897116e-05
13426,2.1803206863712423e-05
13427,2.1782710840889063e-05
13428,2.176222370192125e-05
13429,2.1741745448228438e-05
13430,2.1721276081229537e-05
13431,2.1700815602342803e-05
13432,2.1680364012985928e-05
13433,2.1659921314575934e-05
13434,2.163948750852922e-05
13435,2.1619062596261583e-05
13436,2.1598646579188277e-05
13437,2.1578239458723838e-05
13438,2.155784123628222e-05
13439,2.1537451913276756e-05
13440,2.1517071491120198e-05
13441,2.149669997122465e-05
13442,2.1476337355001606e-05
13443,2.1455983643861896e-05
13444,2.1435638839215845e-05
13445,2.1415302942473062e-05
13446,2.1394975955042566e-05
13447,2.1374657878332745e-05
13448,2.135434871375143e-05
13449,2.133404846270579e-05
13450,2.131375712660235e-05
13451,2.129347470684702e-05
13452,2.1273201204845192e-05
13453,2.1252936622001494e-05
13454,2.1232680959720082e-05
13455,2.121243421940439e-05
13456,2.1192196402457225e-05
13457,2.1171967510280863e-05
13458,2.115174754427687e-05
13459,2.113153650584629e-05
13460,2.1111334396389473e-05
13461,2.1091141217306178e-05
13462,2.107095696999549e-05
13463,2.1050781655856e-05
13464,2.103061527628557e-05
13465,2.1010457832681482e-05
13466,2.0990309326440365e-05
13467,2.0970169758958295e-05
13468,2.0950039131630707e-05
13469,2.0929917445852357e-05
13470,2.0909804703017426e-05
13471,2.088970090451953e-05
13472,2.086960605175156e-05
13473,2.0849520146105864e-05
13474,2.0829443188974116e-05
13475,2.0809375181747452e-05
13476,2.0789316125816273e-05
13477,2.0769266022570475e-05
13478,2.0749224873399206e-05
